wkt_geom,UPJONG1_NM,UPJONG2_NM,UPJONG3_NM,STORE_NM,ADDRESS,PHONE,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호
Point (192850.2940673382836394 449981.88053338666213676),음식,분식,라면김밥분식,알렉산더매직바,서울특별시 마포구 서교동 400-2 지1층,02-333-3505,서울특별시 마포구 서교동 400-2 지1층,126.919091,37.549327,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로5길 25,서울특별시 마포구 서교동 400-2,4047
Point (193049.12101183040067554 450088.03837997309165075),음식,닭/오리요리,후라이드/양념치킨,폼스치킨,서울특별시 마포구 서교동 407-20 1층,,서울특별시 마포구 서교동 407-20 1층,126.92134,37.550285,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 58-1,서울특별시 마포구 서교동 407-20,4049
Point (193044.33158419374376535 450066.95465212105773389),음식,유흥주점,룸살롱/단란주점,오너,서울특별시 마포구 서교동 408-7 지하1층,02-337-0316,서울특별시 마포구 서교동 408-7 지하1층,126.921286,37.550095,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 58,서울특별시 마포구 서교동 408-7,4049
Point (192858.32871445949422196 449973.99346913927001879),음식,유흥주점,빠/카페/스탠드빠,틈,서울특별시 마포구 서교동 400-1 2층,,서울특별시 마포구 서교동 400-1 2층,126.919182,37.549256,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로5길 23,서울특별시 마포구 서교동 400-1,4047
Point (192981.42785042498144321 449873.3333744490519166),음식,유흥주점,빠/카페/스탠드빠,클림트,서울특별시 마포구 상수동 317-1 3층,,서울특별시 마포구 상수동 317-1 3층,126.920576,37.54835,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로 67-13,서울특별시 마포구 상수동 317-1,4049
Point (192762.67908602609531954 450034.00980955635895953),음식,제과제빵떡케익,제과점,비터스윗나인,서울특별시 마포구 서교동 396-4 1층 좌측,,서울특별시 마포구 서교동 396-4 1층 좌측,126.918099,37.549796,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로5길 47,서울특별시 마포구 서교동 396-4,4047
Point (192846.72981978708412498 449844.92432877141982317),음식,유흥주점,호프/맥주,이가주당,서울특별시 마포구 합정동 410-20 지하1층,,서울특별시 마포구 합정동 410-20 지하1층,126.919052,37.548093,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로 53,서울특별시 마포구 합정동 410-20,4048
Point (192773.41167966631473973 449877.06332857243251055),음식,유흥주점,빠/카페/스탠드빠,벤제임스,서울특별시 마포구 합정동 411-5 2층,,서울특별시 마포구 합정동 411-5 2층,126.918222,37.548382,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 76,서울특별시 마포구 합정동 411-5,4047
Point (192799.38794396669254638 449872.37927548307925463),음식,유흥주점,빠/카페/스탠드빠,한,서울특별시 마포구 합정동 411-1 1층,,서울특별시 마포구 합정동 411-1 1층,126.918516,37.54834,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 80,서울특별시 마포구 합정동 411-1,4047
Point (192633.91293693199986592 449916.58660578302806243),음식,한식,부대찌개/섞어찌개,남산김치찌개,서울특별시 마포구 합정동 412-19 지상1층,,서울특별시 마포구 합정동 412-19 지상1층,126.916643,37.548737,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로3길 8,서울특별시 마포구 합정동 412-19,4047
Point (192994.07256047890405171 450092.41315750300418586),음식,양식,정통양식/경양식,셀리의기타,서울특별시 마포구 서교동 405-13 지하1층,,서울특별시 마포구 서교동 405-13 지하1층,126.920717,37.550324,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 55-4,서울특별시 마포구 서교동 405-13,4048
Point (193119.02505904706777073 450095.74935079185524955),음식,양식,정통양식/경양식,맥주통,서울특별시 마포구 서교동 407-12 원빌딩3층,,서울특별시 마포구 서교동 407-12 원빌딩3층,126.922131,37.550355,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 14,서울특별시 마포구 서교동 407-12,4049
Point (192468.68395909204264171 449937.8224828292732127),음식,양식,정통양식/경양식,쿠스코,서울특별시 마포구 합정동 414-18 지1층. 1층,,서울특별시 마포구 합정동 414-18 지1층. 1층,126.914773,37.548927,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로 11-5,서울특별시 마포구 합정동 414-18,4046
Point (193073.3285119047795888 449976.25316526601091027),음식,유흥주점,빠/카페/스탠드빠,서양식당강약쿡,서울특별시 마포구 서교동 409-20 지1층,02-6407-9192,서울특별시 마포구 서교동 409-20 지1층,126.921615,37.549278,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로15길 30,서울특별시 마포구 서교동 409-20,4049
Point (192773.41167966631473973 449877.06332857243251055),음식,일식/수산물,음식점-일식,스끼야,서울특별시 마포구 합정동 411-5 지하1층,,서울특별시 마포구 합정동 411-5 지하1층,126.918222,37.548382,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 76,서울특별시 마포구 합정동 411-5,4047
Point (193005.92894088928005658 450110.60521421313751489),음식,한식,한식/백반/한정식,아시바,서울특별시 마포구 서교동 405-15 1층,02-336-1931,서울특별시 마포구 서교동 405-15 1층,126.920851,37.550488,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 19-6,서울특별시 마포구 서교동 405-15,4048
Point (192639.35900585449417122 449879.62275174836395308),음식,유흥주점,호프/맥주,고래꼬리잡은날,서울특별시 마포구 합정동 412-7 1층,,서울특별시 마포구 합정동 412-7 1층,126.916705,37.548404,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로 29,서울특별시 마포구 합정동 412-7,4047
Point (192818.55631458899006248 449863.59462752722902223),음식,다방/커피숍/카페,다방/커피숍/카페,만물상,서울특별시 마포구 합정동 410-15 1층,02-333-6849,서울특별시 마포구 합정동 410-15 1층,126.918733,37.548261,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로7길 8,서울특별시 마포구 합정동 410-15,4048
Point (192864.66285217562108301 449941.02456893341150135),음식,다방/커피숍/카페,다방/커피숍/카페,몽마르뜨언덕위은하수다방,서울특별시 마포구 서교동 401-12 1층,02-332-0248,서울특별시 마포구 서교동 401-12 1층,126.919254,37.548959,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로7길 26,서울특별시 마포구 서교동 401-12,4048
Point (193075.10176549741299823 450089.34853930049575865),음식,유흥주점,호프/맥주,초마,서울특별시 마포구 서교동 407-18 2층,,서울특별시 마포구 서교동 407-18 2층,126.921634,37.550297,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 24,서울특별시 마포구 서교동 407-18,4049
Point (192987.99275081112864427 450008.40030714031308889),음식,양식,정통양식/경양식,블루하우스,서울특별시 마포구 서교동 403-14 지하1층,02-332-2408,서울특별시 마포구 서교동 403-14 지하1층,126.920649,37.549567,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 49,서울특별시 마포구 서교동 403-14,4048
Point (193045.96121238128398545 450008.01861708157230169),음식,유흥주점,빠/카페/스탠드빠,에이에이,서울특별시 마포구 서교동 408-11 1층,,서울특별시 마포구 서교동 408-11 1층,126.921305,37.549564,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 19-18,서울특별시 마포구 서교동 408-11,4049
Point (193057.40748643164988607 450064.16901208547642455),음식,한식,한식/백반/한정식,쎌빠,서울특별시 마포구 서교동 408-6,02-3142-4141,서울특별시 마포구 서교동 408-6,126.921434,37.55007,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 25,서울특별시 마포구 서교동 408-6,4049
Point (193165.14437595175695606 450086.2772909834748134),음식,분식,라면김밥분식,죠커레드,서울특별시 마포구 서교동 407-4,02-325-4068,서울특별시 마포구 서교동 407-4,126.922653,37.55027,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 6,서울특별시 마포구 서교동 407-4,4049
Point (193186.42277653026394546 450064.50614735431736335),음식,닭/오리요리,후라이드/양념치킨,플라잉치킨,서울특별시 마포구 서교동 411-1 2.3층,,서울특별시 마포구 서교동 411-1 2.3층,126.922894,37.550074,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로 61-1,서울특별시 마포구 서교동 411-1,4049
Point (192905.99457976661506109 449912.46524009288987145),음식,다방/커피숍/카페,다방/커피숍/카페,카페하루,서울특별시 마포구 서교동 402-6 1층 102호,,서울특별시 마포구 서교동 402-6 1층 102호,126.919722,37.548702,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로9길 8,서울특별시 마포구 서교동 402-6,4048
Point (192648.19871660554781556 449982.72284611541545019),음식,한식,한식/백반/한정식,솥,서울특별시 마포구 서교동 395-36 지상1층,,서울특별시 마포구 서교동 395-36 지상1층,126.916804,37.549333,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로3길 21,서울특별시 마포구 서교동 395-36,4044
Point (192811.16005692444741726 449894.45570504455827177),음식,유흥주점,빠/카페/스탠드빠,에곤,서울특별시 마포구 서교동 400-11 1층,,서울특별시 마포구 서교동 400-11 1층,126.918649,37.548539,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 79,서울특별시 마포구 서교동 400-11,4047
Point (192956.98686978983459994 449917.08335338940378278),음식,중식,중국음식/중국집,후,서울특별시 마포구 서교동 402-18 1층,,서울특별시 마포구 서교동 402-18 1층,126.920299,37.548744,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 39,서울특별시 마포구 서교동 402-18,4048
Point (193087.45832571934442967 449965.47555373649811372),음식,유흥주점,호프/맥주,바다,서울특별시 마포구 서교동 411-16 선우빌딩 지1층,,서울특별시 마포구 서교동 411-16 선우빌딩 지1층,126.921775,37.549181,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로15길 29,서울특별시 마포구 서교동 411-16,4049
Point (193133.15637960631283931 450086.96959899709327146),음식,양식,스파게티전문점,파스타,서울특별시 마포구 서교동 407-8,02-322-3977,서울특별시 마포구 서교동 407-8,126.922291,37.550276,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 12,서울특별시 마포구 서교동 407-8,4049
Point (192821.47765447900746949 449869.58545798086561263),음식,유흥주점,호프/맥주,골빈당,서울특별시 마포구 합정동 410-11 1층우측,,서울특별시 마포구 합정동 410-11 1층우측,126.918766,37.548315,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 84,서울특별시 마포구 합정동 410-11,4048
Point (193005.92894088928005658 450110.60521421313751489),음식,유흥주점,빠/카페/스탠드빠,델문도,서울특별시 마포구 서교동 405-15 2층,,서울특별시 마포구 서교동 405-15 2층,126.920851,37.550488,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 19-6,서울특별시 마포구 서교동 405-15,4048
Point (193116.43512995392666198 450062.78803503804374486),음식,유흥주점,빠/카페/스탠드빠,더테스,서울특별시 마포구 서교동 409-1 4층,,서울특별시 마포구 서교동 409-1 4층,126.922102,37.550058,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 15,서울특별시 마포구 서교동 409-1,4049
Point (192949.26813716866308823 449985.01459862873889506),음식,유흥주점,빠/카페/스탠드빠,단추,서울특별시 마포구 서교동 403-23 1층,,서울특별시 마포구 서교동 403-23 1층,126.920211,37.549356,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로9길 26,서울특별시 마포구 서교동 403-23,4048
Point (193161.41399388443096541 450063.19483962538652122),음식,유흥주점,호프/맥주,(주)밤과음악사이,서울특별시 마포구 서교동 410-1 1층,,서울특별시 마포구 서교동 410-1 1층,126.922611,37.550062,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 5,서울특별시 마포구 서교동 410-1,4049
Point (192837.71783659109496512 449846.81888994236942381),음식,한식,한식/백반/한정식,닭탕닭볶음 홍대점,서울특별시 마포구 합정동 410-5,02-324-9878,서울특별시 마포구 합정동 410-5,126.91895,37.54811,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로 51,서울특별시 마포구 합정동 410-5,4048
Point (192994.33478707214817405 449879.42682370805414394),음식,다방/커피숍/카페,다방/커피숍/카페,십팔그램,서울특별시 마포구 상수동 316-13 1층,,서울특별시 마포구 상수동 316-13 1층,126.920722,37.548405,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로 67-14,서울특별시 마포구 상수동 316-13,4049
Point (192878.85661656374577433 450211.26839477708563209),음식,유흥주점,빠/카페/스탠드빠,얼굴,서울특별시 마포구 서교동 395-64,02-334-5044,서울특별시 마포구 서교동 395-64,126.919412,37.551394,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 33,서울특별시 마포구 서교동 395-64,4043
Point (192836.16123851024894975 449988.77396915853023529),음식,유흥주점,빠/카페/스탠드빠,자리,서울특별시 마포구 서교동 400-22 1층,02-3142-7412,서울특별시 마포구 서교동 400-22 1층,126.918931,37.549389,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로5길 29,서울특별시 마포구 서교동 400-22,4047
